,NUMBER,BLOCK,PROCESS,BLOCKTYPE,SHIP TYPE,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,SHIP,SHOP,INTRA,P_LT,LT
5586,5457,161,1,BLK,COT,110,15.9,19.5,6.8,ED3,C1S5,CAS,IN,26,13
5587,5457,133,1,BLK,COT,183,18.6,22.7,6,EL1,C5E8,CAS,IN,50,6
5588,5457,123,1,BLK,COT,222,18.6,24,6,EL1,C5E8,CAS,IN,42,13
5589,5457,192,1,BLK,COT,239,20.6,20.2,7,AL1,C1E1,GBS,IN,35,8
5590,5457,134,1,BLK,COT,179,18.5,19,6.5,EL1,C5S2,CAS,IN,34,8
5591,5457,231,1,BLK,COT,158,20.4,13.4,3,CB1,SZE2,PAS,IN,21,8
5592,5457,271,1,BLK,COT,228,20.4,15.5,5.3,CS4,C1E2,GBS,IN,22,7
5593,5457,221,1,BLK,COT,143,20.4,13.6,3,CB1,SZE2,PAS,IN,21,7
5594,5457,261,1,BLK,COT,228,20.4,15.5,5.3,CS4,C1E2,GBS,IN,22,8
5595,5457,109,1,BLK,COT,132,19.9,20.7,4,ED1,SZH4,PAS,IN,22,8
5596,5457,108,1,BLK,COT,113,20,18.6,7.5,ED1,C5E2,CAS,IN,23,9
5597,5457,113,1,BLK,COT,144,7.6,26.1,6.5,AL4,C1S4,GBS,IN,37,5
5598,5457,273,1,BLK,COT,181,19.8,13.5,3.5,CS4,C1E4,GBS,IN,30,6
5599,5457,263,1,BLK,COT,181,19.8,13.5,3.5,CS4,C1E4,GBS,IN,32,7
5600,5457,232,1,BLK,COT,238,20.5,19.3,3,CB1,SZE2,PAS,IN,20,7
5601,5457,222,1,BLK,COT,225,20.5,19.2,3,CB1,SZE2,PAS,IN,20,6
5602,5457,135,1,BLK,COT,65,11.5,18.9,4.2,EL1,SCS8,OFD,IN,32,7
5603,5457,145,1,BLK,COT,79,15.1,18.9,4.2,EL1,S2M2,APD,IN,26,10
5604,5457,623,1,BLK,COT,285,19.8,20,9.3,CS1,SZE2,PAS,IN,27,7
5605,5457,262,1,BLK,COT,275,20.5,21.7,4.4,CS4,C1E4,OFD,IN,24,8
5606,5457,633,1,BLK,COT,285,19.8,20,9.3,CS1,SZE2,PAS,IN,27,7
5607,5457,155,1,BLK,COT,79,15.1,18.9,4.2,EL1,S2M2,APD,IN,24,11
5608,5457,125,1,BLK,COT,65,11.5,18.9,4.2,EL1,C5S2,OFD,IN,31,9
5609,5457,272,1,BLK,COT,275,20.5,21.7,4.4,CS4,C1E4,OFD,IN,22,7
5610,5457,104,1,BRC,COT,184,22.6,18.8,5.1,ED3,C1E2,OFD,IN,27,10
5611,5457,224,1,BLK,COT,275,18.2,18.6,9.6,CB1,SZE2,PAS,IN,29,10
5612,5457,624,1,BLK,COT,243,18.2,20,9.3,CS1,SZE2,PAS,IN,29,6
5613,5457,234,1,BLK,COT,275,18.2,18.6,9.6,CB1,SZE2,PAS,IN,29,8
5614,5457,634,1,BLK,COT,243,18.2,20,9.3,CS1,SZE2,PAS,IN,29,8
5615,5457,235,1,BLK,COT,322,20.3,18.6,9.6,CB1,SZE2,PAS,IN,28,8
5616,5457,225,1,BLK,COT,322,20.3,18.6,9.6,CB1,SZE2,PAS,IN,28,9
5617,5457,625,1,BLK,COT,260,20.3,20.8,5.2,CS1,SZE2,PAS,IN,27,13
5618,5457,236,1,BLK,COT,330,19.6,18.6,9.6,CB1,C1E4,CAS,IN,32,9
5619,5457,226,1,BLK,COT,330,19.6,18.6,9.6,CB1,C1E4,CAS,IN,33,6
5620,5457,635,1,BLK,COT,260,20.3,20.8,5.2,CS1,SZE2,PAS,IN,27,8
5621,5457,182,1,BLK,COT,80,20.6,12.4,7,AL1,C1S1,GBS,IN,21,9
5622,5457,223,1,BLK,COT,120,19.8,10.1,3,CB1,SZE2,PAS,IN,20,8
5623,5457,233,1,BLK,COT,120,19.8,10.1,3,CB1,SZE2,PAS,IN,20,8
5624,5457,626,1,BLK,COT,283,19.6,20.8,9.3,CS1,SZE2,PAS,IN,28,8
5625,5457,636,1,BLK,COT,283,19.6,20.8,9.3,CS1,SZE2,PAS,IN,28,6
5626,5457,431,1,BLK,COT,61,18.9,9.5,8.1,CT1,C1S6,CAS,IN,14,6
5627,5457,421,1,BLK,COT,61,18.9,9.5,8.1,CT1,C1S6,CAS,IN,14,6
5628,5457,524,1,BLK,COT,197,18.2,26.7,8.8,CD1,C1E2,TS3,IN,21,7
5629,5457,534,1,BLK,COT,195,18.2,26.4,8.8,CD1,C1E2,TS3,IN,21,6
5630,5457,284,1,BLK,COT,234,19.8,18.3,5.1,CS4,SCS1,GBS,IN,29,8
5631,5457,294,1,BLK,COT,234,19.8,18.3,5.1,CS4,SCS1,GBS,IN,29,8
5632,5457,521,1,BLK,COT,230,20.4,26.7,8.8,CD1,C1E2,TS3,IN,29,13
5633,5457,644,1,BLK,COT,271,19.8,17.7,9.3,CS2,C1M3,CAS,IN,27,11
5634,5457,654,1,BLK,COT,271,19.8,17.7,9.3,CS2,C5P1,CAS,IN,29,10
5635,5457,531,1,BLK,COT,229,20.4,26.4,8.8,CD1,C1E2,TS3,IN,28,8
5636,5457,622,1,BRC,COT,201,20.5,18.3,3.5,CS2,SZE4,PAS,IN,31,12
5637,5457,525,1,BLK,COT,230,20.3,26.7,8.8,CD1,C1E2,CAS,IN,22,15
5638,5457,535,1,BLK,COT,228,20.3,26.4,8.8,CD1,C1E2,CAS,IN,22,4
5639,5457,822,1,BLK,COT,109,14.6,18.6,4.6,FL1,C1S2,CAS,IN,32,7
5640,5457,832,1,BLK,COT,100,14.6,16.4,4.6,FL1,C1S2,CAS,IN,32,5
5641,5457,826,1,BLK,COT,175,20.7,22.5,4.9,FD1,C5S8,CAS,IN,29,15
5642,5457,632,1,BRC,COT,201,20.5,18.3,3.5,CS2,SZE4,PAS,IN,32,12
5643,5457,801,1,BLK,COT,200,14.6,25.9,3.1,FB1,C5S2,CAS,IN,38,7
5644,5457,722,1,BLK,COT,195,20.5,18.9,8.2,CG1,SZS7,PAS,IN,11,7
5645,5457,836,1,BLK,COT,157,5.6,18.7,5.7,FL1,C5S8,CAS,IN,29,13
5646,5457,206,1,BRC,COT,355,19.6,22.9,3,CB1,SZE4,PAS,IN,23,6
5647,5457,205,1,BRC,COT,327,20.3,22.9,3,CB1,SZE4,PAS,IN,27,11
5648,5457,732,1,BLK,COT,196,20.5,18.9,8.2,CG1,SZS7,PAS,IN,14,10
5649,5457,723,1,BRC,COT,237,19.8,18.9,12.5,CG1,SZS7,PAS,IN,23,7
5650,5457,733,1,BRC,COT,231,19.8,18.9,10.4,CG1,SZS7,PAS,IN,25,6
5651,5457,802,1,BLK,COT,71,9.1,17.2,7.7,FB2,C5S1,CAS,IN,22,8
5652,5457,805,1,BLK,COT,62,5.6,18.7,5.7,FL1,SCS3,PAS,IN,22,7
5653,5457,203,1,BRC,COT,346,19.8,22.9,3,CB1,SZE4,PAS,IN,10,11
5654,5457,724,1,BRC,COT,148,18.2,18.9,8.2,CG1,SZG9,PAS,IN,21,7
5655,5457,204,1,BRC,COT,283,18.2,22.9,3,CB1,SZE4,PAS,IN,11,10
5656,5457,433,1,BLK,COT,70,18.9,9.4,6.5,CT1,SCS6,PAS,IN,13,6
5657,5457,423,1,BLK,COT,70,18.9,9.4,6.5,CT1,SCS6,PAS,IN,13,5
5658,5457,725,1,BRC,COT,188,20.3,18.9,8.2,CG1,SZG9,PAS,IN,20,7
5659,5457,735,1,BRC,COT,188,20.3,18.9,8.2,CG1,SZG9,PAS,IN,20,6
5660,5457,734,1,BRC,COT,148,18.2,18.9,8.2,CG1,SZG9,PAS,IN,20,6
5661,5457,426,1,BLK,COT,72,18.9,9.4,6.5,CT1,SZG9,PAS,IN,10,2
5662,5457,436,1,BLK,COT,72,18.9,9.4,6.5,CT1,SZG9,PAS,IN,10,3
5663,5457,726,1,BRC,COT,225,19.6,18.9,12.5,CG1,SZS7,PAS,IN,21,6
5664,5457,736,1,BRC,COT,235,19.6,18.9,10.4,CG1,SZS7,PAS,IN,20,7
5665,5458,121,1,BLK,COT,144,15.8,13.5,6.8,EB1,S1R1,GBS,IN,65,8
5666,5458,102,1,BLK,COT,168,13.3,10.5,8.6,EB1,C1E4,CAS,IN,61,11
5667,5458,101,1,BLK,COT,252,11,23.6,8.6,EB1,SCS4,PAS,IN,62,8
5668,5458,131,1,BLK,COT,205,15.8,15.5,6.8,EB1,C1S1,GBS,IN,63,10
5669,5458,110,1,BLK,COT,172,14.3,9.3,6,AL2,SCS6,GBS,IN,53,37
5670,5458,161,1,BLK,COT,110,15.9,19.5,6.8,ED3,C5S5,CAS,IN,29,12
5671,5458,171,1,BLK,COT,100,15.9,19.9,5.5,ED3,SZG8,PAS,IN,28,8
5672,5458,192,1,BLK,COT,239,20.6,20.2,7,AL1,C1E1,GBS,IN,38,11
5673,5458,271,1,BLK,COT,228,20.4,15.5,5.3,CS4,C1E2,GBS,IN,28,6
5674,5458,261,1,BLK,COT,228,20.4,15.5,5.3,CS4,C1E2,GBS,IN,25,8
5675,5458,145,1,BLK,COT,79,15.1,18.9,4.2,EL1,C1M2,CAS,IN,27,10
5676,5458,155,1,BLK,COT,79,15.1,18.9,4.2,EL1,C1S5,CAS,IN,27,6
5677,5458,109,1,BLK,COT,130,19.9,20.7,4,ED1,SZH4,PAS,IN,23,5
5678,5458,231,1,BLK,COT,158,20.4,13.4,3,CB1,SZE2,PAS,IN,20,6
5679,5458,221,1,BLK,COT,143,20.4,13.6,3,CB1,SZE2,PAS,IN,20,6
5680,5458,633,1,BLK,COT,285,19.8,20,9.3,CS1,SZE2,PAS,IN,27,8
5681,5458,623,1,BLK,COT,285,19.8,20,9.3,CS1,SZE2,PAS,IN,27,7
5682,5458,125,1,BLK,COT,65,11.5,18.9,4.2,EL1,C5S2,CAS,IN,26,7
5683,5458,135,1,BLK,COT,65,11.5,18.9,4.2,EL1,SCS8,PAS,IN,28,8
5684,5458,108,1,BLK,COT,108,20,18.6,7.5,ED1,C5E2,CAS,IN,23,8
5685,5458,272,1,BLK,COT,275,20.5,21.7,4.4,CS4,C1E4,GBS,IN,22,6
5686,5458,262,1,BLK,COT,275,20.5,21.7,4.4,CS4,C1E4,GBS,IN,22,8
5687,5458,273,1,BLK,COT,181,19.8,13.5,3.5,CS4,C1G6,GBS,IN,32,8
5688,5458,113,1,BLK,COT,144,7.6,26.1,6.5,AL4,C1S4,GBS,IN,39,8
5689,5458,621,1,BLK,COT,115,20.4,9.3,3.9,CS2,T1M3,TBA,IN,29,13
5690,5458,234,1,BLK,COT,275,18.2,18.6,9.6,CB1,SZE2,PAS,IN,30,9
5691,5458,634,1,BLK,COT,243,18.2,20,9.3,CS1,SZE2,PAS,IN,24,7
5692,5458,624,1,BLK,COT,243,18.2,20,9.3,CS1,SZE2,PAS,IN,24,7
5693,5458,631,1,BLK,COT,115,20.4,9.3,3.9,CS2,C1M1,CAS,IN,29,6
5694,5458,182,1,BLK,COT,80,20.6,12.4,7,AL1,P9G9,GBS,IN,21,8
5695,5458,263,1,BLK,COT,181,19.8,13.5,3.5,CS4,C1G6,GBS,IN,30,15
5696,5458,224,1,BLK,COT,275,18.2,18.6,9.6,CB1,SZE2,PAS,IN,30,11
5697,5458,671,1,BLK,COT,189,20.4,12.2,9.9,CS2,C1G7,CAS,IN,27,10
5698,5458,661,1,BLK,COT,189,20.4,12.2,9.9,CS2,C1G7,CAS,IN,27,10
5699,5458,232,1,BLK,COT,238,20.5,19.3,3,CB1,SZE2,PAS,IN,20,8
5700,5458,222,1,BLK,COT,225,20.5,19.2,3,CB1,SZE2,PAS,IN,20,8
5701,5458,635,1,BLK,COT,260,20.3,20.8,5.2,CS1,SZE2,PAS,IN,27,6
5702,5458,225,1,BLK,COT,322,20.3,18.6,9.6,CB1,SZE2,PAS,IN,28,7
5703,5458,625,1,BLK,COT,260,20.3,20.8,5.2,CS1,SZE2,PAS,IN,27,7
5704,5458,235,1,BLK,COT,322,20.3,18.6,9.6,CB1,SZE2,PAS,IN,28,7
5705,5458,233,1,BLK,COT,120,19.8,10.1,3,CB1,SZE2,PAS,IN,18,7
5706,5458,223,1,BLK,COT,120,19.8,10.1,3,CB1,SZE2,PAS,IN,18,7
5707,5458,236,1,BLK,COT,330,19.6,18.6,9.6,CB1,C1E4,CAS,IN,29,7
5708,5458,226,1,BLK,COT,330,19.6,18.6,9.6,CB1,C1E4,CAS,IN,29,7
5709,5458,104,1,BRC,COT,184,22.6,18.8,5.1,ED3,C5E2,CAS,IN,27,15
5710,5458,431,1,BLK,COT,61,18.9,9.5,8.1,CT1,C1S6,CAS,IN,12,4
5711,5458,421,1,BLK,COT,61,18.9,9.5,8.1,CT1,C1S6,CAS,IN,12,4
5712,5458,524,1,BLK,COT,197,18.2,26.7,8.8,CD1,C1E2,CAS,IN,19,8
5713,5458,534,1,BLK,COT,195,18.2,26.4,8.8,CD1,C1E2,CAS,IN,19,8
5714,5458,527,1,BLK,COT,216,18.7,26.7,8.8,CD1,C1E2,TS3,IN,18,6
5715,5458,537,1,BLK,COT,213,18.7,26.4,8.8,CD1,C1E2,TS3,IN,18,6
5716,5458,538,1,BLK,COT,236,18.4,26.4,8.8,CD1,C1E2,TS3,IN,21,9
5717,5458,636,1,BLK,COT,283,19.6,20.8,9.3,CS1,SZE2,PAS,IN,25,7
5718,5458,528,1,BLK,COT,239,18.4,26.7,8.8,CD1,C1E2,TS3,IN,21,10
5719,5458,626,1,BLK,COT,283,19.6,20.8,9.3,CS1,SZE2,PAS,IN,25,11
5720,5458,227,1,BLK,COT,298,18.7,18.6,9.6,CB1,C1E4,CAS,IN,28,10
5721,5458,237,1,BLK,COT,298,18.7,18.6,9.6,CB1,C1E4,CAS,IN,28,9
5722,5458,521,1,BLK,COT,230,20.4,26.7,8.8,CD1,C5E2,CAS,IN,20,6
5723,5458,644,1,BLK,COT,271,19.8,17.7,9.3,CS2,T4G9,TBA,IN,33,12
5724,5458,654,1,BLK,COT,271,19.8,17.7,9.3,CS2,T4G9,TBA,IN,33,9
5725,5458,531,1,BLK,COT,229,20.4,26.4,8.8,CD1,C5E2,CAS,IN,19,9
5726,5458,627,1,BLK,COT,261,18.7,20.8,5.2,CS1,T1M1,TBA,IN,18,10
5727,5458,637,1,BLK,COT,261,18.7,20.8,5.2,CS1,T1M1,TBA,IN,18,6
5728,5458,622,1,BRC,COT,201,20.5,18.3,3.5,CS2,SZE4,PAS,IN,29,14
5729,5458,628,1,BLK,COT,264,18.4,20.8,9.3,CS1,T1M1,TBA,IN,20,9
5730,5458,638,1,BLK,COT,264,18.4,20.8,9.3,CS1,T1M1,TBA,IN,20,9
5731,5458,722,1,BLK,COT,195,20.5,18.9,8.2,CG1,SZS7,PAS,IN,9,7
5732,5458,539,1,BLK,COT,216,19.5,26.4,8.8,CD1,C1E2,CAS,IN,19,8
5733,5458,541,1,BLK,COT,204,18.4,26.7,8.8,CD1,C1E2,CAS,IN,21,8
5734,5458,551,1,BLK,COT,201,18.4,26.4,8.8,CD1,C1E2,CAS,IN,21,9
5735,5458,801,1,BLK,COT,200,14.6,25.9,3.1,FB1,C1S2,GBS,IN,49,7
5736,5458,529,1,BLK,COT,219,19.5,26.7,8.8,CD1,C1E2,CAS,IN,19,8
5737,5458,207,1,BLK,COT,300,18.7,22.9,3,CB1,C1E4,CAS,IN,19,9
5738,5458,632,1,BRC,COT,201,20.5,18.3,3.5,CS2,SZE4,PAS,IN,30,11
5739,5458,536,1,BLK,COT,261,19.6,26.4,8.8,CD1,C1E2,CAS,IN,22,11
5740,5458,208,1,BLK,COT,314,18.4,22.9,3,CB1,C1E4,CAS,IN,20,6
5741,5458,826,1,BLK,COT,175,20.7,22.5,4.9,FD1,C5S8,CAS,IN,28,16
5742,5458,203,1,BRC,COT,346,19.8,22.9,3,CB1,C1E4,CAS,IN,20,9
5743,5458,526,1,BLK,COT,265,19.6,26.7,8.8,CD1,C1E2,CAS,IN,21,14
5744,5458,229,1,BLK,COT,305,19.5,18.6,9.6,CB1,SZE2,PAS,IN,30,8
5745,5458,239,1,BLK,COT,305,19.5,18.6,9.6,CB1,SZE2,PAS,IN,30,7
5746,5458,836,1,BLK,COT,157,5.6,18.7,5.7,FL1,C5S8,CAS,IN,30,11
5747,5458,206,1,BRC,COT,355,19.6,22.9,3,CB1,C1E4,CAS,IN,20,7
5748,5458,832,1,BLK,COT,100,14.6,16.4,4.6,FL1,C1S2,CAS,IN,30,8
5749,5458,205,1,BRC,COT,327,20.3,22.9,3,CB1,C5E4,CAS,IN,22,9
5750,5458,723,1,BRC,COT,237,19.8,18.9,12.5,CG1,SZS7,PAS,IN,22,9
5751,5458,294,1,BLK,COT,234,19.8,18.3,5.1,CS4,C1E2,OFD,IN,27,9
5752,5458,525,1,BLK,COT,230,20.3,26.7,8.8,CD1,C1E2,CAS,IN,25,12
5753,5458,535,1,BLK,COT,228,20.3,26.4,8.8,CD1,C1E2,CAS,IN,25,11
5754,5458,732,1,BLK,COT,196,20.5,18.9,8.2,CG1,SZS7,PAS,IN,12,15
5755,5458,733,1,BRC,COT,231,19.8,18.9,10.4,CG1,SZS7,PAS,IN,21,11
5756,5458,204,1,BRC,COT,283,18.2,22.9,3,CB1,C1E4,CAS,IN,18,13
5757,5458,211,1,BLK,COT,297,18.4,23,3,CB1,SZE4,PAS,IN,18,8
5758,5458,822,1,BLK,COT,109,14.6,18.6,4.6,FL1,C1S2,CAS,IN,31,6
5759,5458,251,1,BLK,COT,296,18.4,18.6,9.6,CB1,SZE2,PAS,IN,27,11
5760,5458,522,1,BLK,COT,218,20.5,26.7,8.8,CD1,C1E2,CAS,IN,22,6
5761,5458,532,1,BLK,COT,213,20.5,26.4,8.8,CD1,C1E2,CAS,IN,22,11
5762,5458,284,1,BLK,COT,234,19.8,18.3,5.1,CS4,T1P9,TBA,IN,27,13
5763,5458,209,1,BLK,COT,313,19.5,23,3,CB1,SZE4,PAS,IN,23,8
5764,5458,241,1,BLK,COT,296,18.4,18.6,9.6,CB1,SZE2,PAS,IN,27,11
5765,5458,651,1,BLK,COT,257,18.4,20.8,9.3,CS1,SZE4,PAS,IN,27,9
5766,5458,639,1,BLK,COT,255,19.5,20.8,5.2,CS1,SZE2,PAS,IN,21,9
5767,5458,726,1,BRC,COT,225,19.6,18.9,12.5,CG1,SCE2,TS3,IN,33,11
5768,5458,641,1,BLK,COT,257,18.4,20.8,9.3,CS1,SZE4,PAS,IN,28,10
5769,5458,629,1,BLK,COT,255,19.5,20.8,5.2,CS1,SZE2,PAS,IN,21,10
5770,5458,736,1,BRC,COT,235,19.6,18.9,10.4,CG1,SCE2,TS3,IN,28,7
5771,5458,433,1,BLK,COT,70,18.9,9.4,6.5,CT1,SCS6,PAS,IN,11,7
5772,5458,805,1,BLK,COT,62,5.6,18.7,5.7,FL1,SCS3,PAS,IN,22,8
5773,5458,423,1,BLK,COT,70,18.9,9.4,6.5,CT1,SCS6,PAS,IN,11,7
5774,5458,254,1,BLK,COT,194,19.8,15.3,3,CB1,C1E2,CAS,IN,23,7
5775,5458,244,1,BLK,COT,180,19.8,15.2,3,CB1,C1E2,CAS,IN,23,4
5776,5458,802,1,BLK,COT,71,9.1,17.2,7.7,FB2,C5S1,CAS,IN,22,6
5777,5458,436,1,BLK,COT,72,18.9,9.4,6.5,CT1,SCS6,PAS,IN,14,6
5778,5458,426,1,BLK,COT,72,18.9,9.4,6.5,CT1,SCS6,PAS,IN,14,6
5779,5458,724,1,BRC,COT,148,18.2,18.9,8.2,CG1,C1G9,CAS,IN,10,9
5780,5458,741,1,BLK,COT,171,18.4,18.9,8.2,CG1,SCS6,PAS,IN,11,10
5781,5458,734,1,BRC,COT,148,18.2,18.9,8.2,CG1,SCS6,PAS,IN,18,7
5782,5458,725,1,BRC,COT,188,20.3,18.9,8.2,CG1,SCS6,PAS,IN,14,6
5783,5458,751,1,BLK,COT,171,18.4,18.9,8.2,CG1,SCS6,PAS,IN,11,10
5784,5458,729,1,BLK,COT,171,19.5,18.9,8.2,CG1,SZS7,PAS,IN,18,6
5785,5458,739,1,BLK,COT,171,19.5,18.9,8.2,CG1,SZS7,PAS,IN,18,7
5786,5458,735,1,BRC,COT,188,20.3,18.9,8.2,CG1,SCS6,PAS,IN,10,9
5787,5458,451,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,OFD,IN,14,1
5788,5458,441,1,BLK,COT,35,15.9,9.4,3.3,CT1,SCS6,OFD,IN,14,3
5789,5459,121,1,BLK,COT,144,15.8,13.5,6.8,EB1,S1R1,3DS,IN,49,14
5790,5459,101,1,BLK,COT,252,11,23.6,8.6,EB1,SCS4,PAS,IN,39,8
5791,5459,131,1,BLK,COT,205,15.8,15.5,6.8,EB1,C1S1,CAS,IN,43,14
5792,5459,102,1,BLK,COT,168,13.3,10.5,8.6,EB1,C1E4,CAS,IN,41,11
5793,5459,122,1,BLK,COT,193,20.2,24.7,6.1,EL1,C1S2,GBS,IN,37,8
5794,5459,110,1,BLK,COT,172,14.3,9.3,6,AL2,SCS6,GBS,IN,52,42
5795,5459,132,1,BLK,COT,174,20.2,24.2,6.1,EL1,CPG9,GBS,IN,30,10
5796,5459,142,1,BLK,COT,105,20,18,6.1,EL1,N1L1,GBS,IN,46,11
5797,5459,152,1,BLK,COT,114,20,19.3,6.1,EL1,N1L1,GBS,IN,46,10
5798,5459,161,1,BLK,COT,110,15.9,19.5,6.8,ED3,C5S5,CAS,IN,25,11
5799,5459,171,1,BLK,COT,100,15.9,19.9,5.5,ED3,SZG8,PAS,IN,20,11
5800,5459,192,1,BLK,COT,239,20.6,20.2,7,AL1,C1E1,GBS,IN,37,13
5801,5459,123,1,BLK,COT,222,18.6,24,6,EL1,C5S8,CAS,IN,34,12
5802,5459,133,1,BLK,COT,183,18.6,22.7,6,EL1,C5E8,CAS,IN,31,9
5803,5459,143,1,BLK,COT,173,21.6,22,6,EL1,SCP1,PAS,IN,37,15
5804,5459,153,1,BLK,COT,158,21.6,23.7,6,EL1,SCS1,GBS,IN,37,8
5805,5459,109,1,BLK,COT,130,19.9,20.7,4,ED1,SZH2,PAS,IN,23,10
5806,5459,261,1,BLK,COT,228,20.4,15.5,5.3,CS4,C1E2,GBS,IN,27,11
5807,5459,721,1,BLK,COT,173,20.4,18.9,8.2,CG1,SZG9,PAS,IN,21,11
5808,5459,108,1,BLK,COT,108,20,18.6,7.5,ED1,C5E2,CAS,IN,24,8
5809,5459,271,1,BLK,COT,228,20.4,15.5,5.3,CS4,C1E2,GBS,IN,23,11
5810,5459,104,1,BRC,COT,184,22.6,18.8,5.1,ED3,C1E2,GBS,IN,30,11
5811,5459,182,1,BLK,COT,80,20.6,12.4,7,AL1,C1S1,GBS,IN,22,13
5812,5459,731,1,BLK,COT,173,20.4,18.9,8.2,CG1,SZG9,PAS,IN,20,8
5813,5459,631,1,BLK,COT,115,20.4,9.3,3.9,CS2,SCE4,OFD,IN,35,4
5814,5459,272,1,BLK,COT,275,20.5,21.7,4.4,CS4,C1E4,GBS,IN,27,14
5815,5459,633,1,BLK,COT,285,19.8,20,9.3,CS1,SZE2,PAS,IN,27,12
5816,5459,623,1,BLK,COT,285,19.8,20,9.3,CS1,SZE2,PAS,IN,27,6
5817,5459,621,1,BLK,COT,115,20.4,9.3,3.9,CS2,C1M1,CAS,IN,33,6
5818,5459,231,1,BLK,COT,158,20.4,13.4,3,CB1,T1E2,TBA,IN,21,9
5819,5459,221,1,BLK,COT,143,20.4,13.6,3,CB1,C1E2,CAS,IN,21,8
5820,5459,262,1,BLK,COT,275,20.5,21.7,4.4,CS4,C1E4,GBS,IN,23,13
5821,5459,634,1,BLK,COT,243,18.2,20,9.3,CS1,SZC1,PAS,IN,30,8
5822,5459,624,1,BLK,COT,243,18.2,20,9.3,CS1,SZC1,PAS,IN,30,7
5823,5459,523,1,BLK,COT,261,19.8,26.7,8.8,CD1,SZH2,PAS,IN,20,9
5824,5459,533,1,BLK,COT,257,19.8,26.4,8.8,CD1,SZH2,PAS,IN,20,9
5825,5459,234,1,BLK,COT,275,18.2,18.6,9.6,CB1,N1L1,GBS,IN,34,8
5826,5459,224,1,BLK,COT,275,18.2,18.6,9.6,CB1,N1L1,GBS,IN,34,10
5827,5459,226,1,BLK,COT,330,19.6,18.6,9.6,CB1,C1E4,CAS,IN,30,8
5828,5459,236,1,BLK,COT,330,19.6,18.6,9.6,CB1,C1E4,CAS,IN,30,7
5829,5459,521,1,BLK,COT,230,20.4,26.7,8.8,CD1,C1E2,CAS,IN,18,4
5830,5459,541,1,BLK,COT,204,18.4,26.7,8.8,CD1,C1E2,TS3,IN,24,7
5831,5459,551,1,BLK,COT,201,18.4,26.4,8.8,CD1,C1E2,TS3,IN,24,10
5832,5459,232,1,BLK,COT,238,20.5,19.3,3,CB1,T1E2,TBA,IN,21,9
5833,5459,222,1,BLK,COT,225,20.5,19.2,3,CB1,C1E2,CAS,IN,21,9
5834,5459,531,1,BLK,COT,229,20.4,26.4,8.8,CD1,C5E2,CAS,IN,17,8
5835,5459,671,1,BLK,COT,189,20.4,12.2,9.9,CS2,C1E2,GBS,IN,22,9
5836,5459,661,1,BLK,COT,189,20.4,12.2,9.9,CS2,C1E2,GBS,IN,22,10
5837,5459,225,1,BLK,COT,322,20.3,18.6,9.6,CB1,C1E4,CAS,IN,29,9
5838,5459,235,1,BLK,COT,322,20.3,18.6,9.6,CB1,C1E4,CAS,IN,29,4
5839,5459,635,1,BLK,COT,260,20.3,20.8,5.2,CS1,SZE2,PAS,IN,27,6
5840,5459,625,1,BLK,COT,260,20.3,20.8,5.2,CS1,SZE2,PAS,IN,27,7
5841,5459,636,1,BLK,COT,283,19.6,20.8,9.3,CS1,SZC1,PAS,IN,27,8
5842,5459,626,1,BLK,COT,283,19.6,20.8,9.3,CS1,SZE2,PAS,IN,27,7
5843,5459,105,1,BRC,COT,39,8.7,8,6,ED2,C5S9,CAS,IN,27,8
5844,5459,431,1,BLK,COT,61,18.9,9.5,8.1,CT1,C1S6,CAS,IN,12,8
5845,5459,421,1,BLK,COT,61,18.9,9.5,8.1,CT1,C1S6,CAS,IN,12,-6
5846,5459,554,1,BLK,COT,150,19.8,22.8,8.8,CD1,C1E2,CAS,IN,25,11
5847,5459,252,1,BLK,COT,285,18.2,18.5,9.6,CB1,N1L1,GBS,IN,41,10
5848,5459,242,1,BLK,COT,285,18.2,18.5,9.6,CB1,N1L1,GBS,IN,41,8
5849,5459,544,1,BLK,COT,150,19.8,23.1,8.8,CD1,C5E2,CAS,IN,22,7
5850,5459,524,1,BLK,COT,197,18.2,26.7,8.8,CD1,C1E2,TS3,IN,22,6
5851,5459,534,1,BLK,COT,195,18.2,26.4,8.8,CD1,C1E2,TS3,IN,22,6
5852,5459,526,1,BLK,COT,265,19.6,26.7,8.8,CD1,C1E2,CAS,IN,21,9
5853,5459,536,1,BLK,COT,261,19.6,26.4,8.8,CD1,C1E2,CAS,IN,21,8
5854,5459,233,1,BLK,COT,120,19.8,10.1,3,CB1,SZE2,PAS,IN,20,6
5855,5459,223,1,BLK,COT,120,19.8,10.1,3,CB1,SZE2,PAS,IN,20,6
5856,5459,622,1,BRC,COT,201,20.5,18.3,3.5,CS2,T1M3,TBA,IN,36,6
5857,5459,632,1,BRC,COT,201,20.5,18.3,3.5,CS2,C5M3,CAS,IN,36,11
5858,5459,228,1,BLK,COT,293,18.4,18.6,9.6,CB1,C1E4,CAS,IN,29,7
5859,5459,238,1,BLK,COT,293,18.4,18.6,9.6,CB1,C1E4,CAS,IN,29,7
5860,5459,527,1,BLK,COT,216,18.7,26.7,8.8,CD1,C1E2,CAS,IN,23,5
